Id,MSSubClass,Neighborhood,HouseStyle,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,ExterQual,BsmtQual,TotalBsmtSF,1stFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,PoolArea,CentralAir,MoSold,YrSold,SaleCondition,SalePrice
1062,60,Mitchel,2Story,53.9,7566,7,6,1905,1934,TA,TA,803,1483,1509,3,0,3,2,TA,8,2,1906.0,2,516,0,176,0,Y,6,2008,Normal,377854
1063,30,BrkSide,1Story,57.8,2565,3,6,2008,2010,Ex,Fa,2044,2191,2396,1,0,2,1,TA,5,1,2009.0,3,899,250,143,0,Y,6,2008,Normal,395859
1064,90,NAmes,2Story,66.1,5882,5,3,1901,1926,TA,Gd,707,1122,1143,2,0,1,2,TA,6,0,1903.0,1,300,200,150,400,Y,12,2009,Normal,306288
1065,50,Edwards,1Story,,14769,4,9,1902,1904,Ex,Gd,925,744,1148,3,1,3,2,Gd,7,2,1902.0,3,742,0,147,0,Y,3,2010,Partial,349821
1066,60,Sawyer,SLvl,,19874,9,6,1952,1969,TA,TA,1604,1394,2498,2,1,4,1,TA,8,2,,0,0,0,184,0,Y,4,2006,Family,424219
1067,30,Gilbert,1Story,37.4,13551,4,7,1900,1905,Gd,Ex,856,1419,1900,2,0,4,2,Gd,9,2,1903.0,2,398,200,45,0,Y,9,2006,Normal,388396
1068,40,OldTown,2Story,71.1,10113,3,9,1918,1938,TA,Gd,1665,2515,2593,2,1,1,1,TA,5,0,1921.0,3,848,250,144,0,N,11,2006,Partial,375060
1069,70,Gilbert,1Story,,8686,8,9,1969,1974,TA,Ex,1008,908,1484,2,0,4,1,TA,8,2,1973.0,1,292,200,13,0,Y,5,2007,Normal,432205
1070,70,BrkSide,1Story,,6483,5,7,1978,1998,TA,TA,1099,1016,1686,1,1,4,2,Gd,8,2,1982.0,2,465,0,48,0,Y,2,2007,Partial,368534
1071,30,OldTown,1.5Fin,49.2,19151,2,8,1933,1946,TA,TA,1047,716,1233,1,1,4,1,TA,6,2,,0,0,150,5,0,Y,1,2010,Normal,249895
1072,50,Sawyer,2Story,,9707,8,5,1988,1988,Gd,Ex,1594,1582,1769,3,1,3,1,TA,6,1,1992.0,2,572,0,86,0,N,1,2008,Normal,421845
1073,30,Sawyer,1Story,,19386,3,7,1967,1971,TA,Gd,602,654,723,3,1,1,1,TA,3,2,1969.0,2,668,250,28,200,Y,5,2009,Normal,303539
1074,50,BrkSide,SLvl,93.6,16353,9,4,1925,1945,TA,Gd,1480,1772,2054,3,1,3,1,TA,6,2,1925.0,3,884,200,77,0,Y,7,2008,Normal,412054
1075,30,OldTown,1.5Fin,62.4,3189,9,7,1979,1982,TA,Gd,1312,1079,1880,1,0,4,2,Ex,9,0,,0,0,200,26,0,Y,6,2010,Normal,376157
1076,90,OldTown,1Story,45.0,7703,5,2,1965,1999,TA,Gd,1205,1398,1597,1,0,3,1,TA,5,0,1969.0,1,298,0,7,0,Y,3,2007,Normal,309064
1077,40,Gilbert,2Story,52.1,7690,7,9,1990,2010,TA,Gd,831,1119,1488,1,1,3,1,Gd,7,2,1991.0,2,614,0,95,0,Y,9,2009,Normal,434456
1078,50,Gilbert,1Story,76.3,10165,7,3,1917,1945,TA,Fa,1054,774,1246,1,1,3,1,Gd,6,1,1921.0,3,774,200,82,0,N,11,2007,Partial,424489
1079,70,Somerst,2Story,,10247,7,7,1925,1931,TA,TA,1764,1382,2024,2,1,3,2,TA,6,0,,0,0,0,83,0,Y,3,2007,Normal,489334
1080,20,Sawyer,1Story,100.7,23084,2,2,1933,1964,Fa,Gd,540,766,988,1,1,2,2,Gd,7,0,1935.0,2,568,0,69,0,Y,9,2010,Normal,249776
1081,30,Sawyer,1Story,62.7,5976,4,3,1937,1962,TA,Gd,1655,1289,1846,3,0,4,1,Fa,6,2,1937.0,3,720,0,81,0,Y,7,2006,Normal,372086
1082,90,OldTown,1.5Fin,81.0,11462,3,9,1998,2010,Gd,Gd,2228,2536,2571,1,0,2,1,Gd,5,0,2001.0,2,650,100,0,0,Y,9,2007,Partial,373261
1083,70,Sawyer,SLvl,30.8,13089,8,8,1981,1981,Ex,Gd,1529,1843,2413,2,1,3,2,Gd,7,0,1985.0,1,264,0,95,0,Y,1,2007,Normal,441586
1084,30,OldTown,1.5Fin,49.6,10493,2,3,1960,1981,TA,Gd,745,594,828,1,0,3,1,Ex,7,1,,0,0,150,169,0,Y,9,2006,Normal,261813
1085,50,Somerst,SLvl,28.1,10963,6,3,1959,1990,TA,NA,649,1188,1392,2,0,4,2,Ex,8,2,1959.0,1,195,0,27,0,Y,9,2009,Normal,459056
1086,80,NAmes,2Story,92.5,6112,8,8,1998,1999,TA,TA,790,1603,1902,1,1,5,2,Ex,8,1,,0,0,250,28,0,Y,9,2007,Normal,368287
1087,30,Edwards,2Story,66.5,10947,10,9,1949,1951,Fa,TA,1015,946,1716,2,0,4,1,Ex,7,1,,0,0,100,156,0,Y,11,2008,Normal,370856
1088,40,Mitchel,2Story,82.6,12648,4,3,1925,1940,TA,Gd,660,769,928,3,1,1,2,Gd,6,2,1926.0,1,244,0,100,0,Y,9,2007,Normal,323577
1089,30,Somerst,1Story,71.4,11876,2,7,1915,1935,Gd,TA,1029,1145,1735,3,1,4,1,Gd,8,1,,0,0,150,51,0,Y,12,2010,Normal,385409
1090,70,Sawyer,1Story,80.3,12895,8,4,1936,1954,TA,NA,1556,1219,1695,1,0,2,1,Gd,4,2,,0,0,0,156,0,Y,9,2008,Normal,375735
1091,60,CollgCr,1Story,62.6,16433,2,7,1972,1989,Ex,Ex,1333,2143,2469,2,1,1,2,Gd,5,0,1975.0,2,505,0,64,0,Y,6,2009,Normal,459992
1092,60,NridgHt,2Story,65.5,14435,2,5,1952,1962,TA,Fa,792,1144,1428,3,1,1,2,Ex,6,1,,0,0,150,120,0,Y,11,2009,Normal,466759
1093,50,Edwards,1Story,68.0,10799,10,3,1946,1948,TA,Gd,1731,1654,2311,2,1,5,2,Ex,8,0,,0,0,250,111,0,Y,9,2010,Partial,422954
1094,40,Sawyer,1Story,78.9,5579,9,4,1953,1954,Ex,TA,449,698,1117,2,1,3,1,Gd,5,2,1953.0,2,551,250,33,0,Y,7,2009,Normal,349387
1095,60,Mitchel,2Story,79.5,7980,8,6,2008,2010,TA,Gd,965,938,1207,2,0,2,1,Gd,6,2,2011.0,3,902,100,151,0,Y,7,2010,Normal,435828
1096,80,Gilbert,1Story,131.9,9578,9,8,2010,2010,TA,TA,1259,1437,2071,3,1,1,2,Gd,5,2,2011.0,2,543,200,123,0,Y,5,2009,Normal,504980
1097,80,CollgCr,1Story,107.0,11560,2,2,1917,1948,Gd,Gd,1941,1989,2070,2,1,4,2,Gd,8,0,,0,0,0,41,0,Y,8,2006,Normal,390567
1098,80,Somerst,1.5Fin,,8491,2,9,1912,1929,TA,TA,851,862,1090,3,0,4,1,Fa,7,2,,0,0,200,151,0,Y,6,2006,Normal,349589
1099,20,CollgCr,1.5Fin,66.9,6570,4,7,1927,1930,TA,TA,691,1514,1612,3,0,2,2,Gd,6,1,1929.0,2,618,250,124,0,Y,2,2009,Partial,412828
1100,50,Somerst,1Story,61.1,5510,2,9,1994,2010,TA,TA,400,643,887,2,0,1,1,Gd,3,0,1998.0,2,477,100,170,0,Y,6,2006,Normal,406460
1101,50,NAmes,1Story,98.2,3565,9,9,1951,1990,Gd,TA,735,1511,1638,1,0,2,1,TA,6,1,1951.0,1,228,100,164,0,Y,12,2006,Normal,375777
1102,90,NridgHt,1Story,,9513,2,3,1995,2004,Gd,Ex,1803,1123,1952,1,0,4,1,Gd,7,1,1997.0,3,726,100,63,0,Y,4,2009,Normal,547867
1103,50,Edwards,2Story,80.2,4327,6,2,1971,1990,TA,TA,1119,986,1441,2,1,1,2,Ex,5,1,1972.0,3,905,0,187,0,Y,9,2007,Normal,354584
1104,30,OldTown,1.5Fin,,6298,9,8,1961,1982,Gd,Gd,1020,939,1605,3,1,2,2,TA,5,2,1961.0,2,582,250,6,0,Y,5,2007,Normal,421484
1105,40,NAmes,1Story,36.7,8846,8,3,1931,1944,Gd,TA,591,653,1158,2,1,1,1,TA,3,1,1935.0,2,623,200,66,0,N,4,2006,Normal,324122
1106,30,BrkSide,2Story,116.0,4889,4,3,1938,1955,Fa,Gd,1135,1242,1289,1,1,3,1,Fa,6,0,1941.0,3,801,250,121,0,Y,5,2007,Normal,323899
1107,50,BrkSide,1Story,71.1,12095,6,5,1916,1934,TA,TA,1274,2176,2494,3,0,1,1,Fa,3,1,,0,0,0,106,0,Y,12,2010,Normal,363472
1108,40,BrkSide,1Story,48.0,13609,6,9,1957,1975,TA,Gd,1329,1401,1685,1,0,1,1,TA,5,0,1957.0,2,634,200,45,0,Y,2,2008,Normal,357371
1109,60,NAmes,SLvl,75.3,8192,8,8,1931,1959,Fa,NA,999,962,1219,2,1,1,1,TA,5,0,1932.0,3,774,0,39,0,Y,9,2010,Abnorml,368413
1110,30,Edwards,1Story,46.8,8664,5,6,1932,1955,Ex,TA,828,1188,1474,1,1,4,2,Gd,7,0,,0,0,200,156,0,Y,10,2009,Normal,319579
1111,60,Mitchel,1Story,63.8,12757,4,3,1904,1906,Gd,Gd,565,698,833,1,1,3,1,TA,5,2,,0,0,250,175,0,Y,3,2007,Normal,275415
1112,60,Gilbert,1Story,,7501,9,4,1988,1988,TA,TA,647,1142,1238,3,0,5,1,TA,8,1,1991.0,1,257,250,135,0,Y,10,2006,Normal,436809
1113,70,CollgCr,2Story,52.6,7213,9,7,2004,2010,TA,Gd,1447,1947,2378,3,0,2,2,Gd,5,0,2004.0,1,320,250,106,0,Y,8,2010,Normal,525239
1114,90,CollgCr,SLvl,,15525,6,3,1955,1991,Gd,Gd,1472,1403,1582,1,1,2,2,Ex,7,1,1956.0,3,754,0,154,0,Y,5,2010,Normal,430458
1115,20,OldTown,SLvl,,14214,2,6,1959,1960,TA,Gd,1920,1662,2458,1,0,2,1,TA,4,2,1961.0,1,313,0,48,0,Y,3,2006,Normal,371555
1116,20,Mitchel,1Story,80.2,13027,6,2,2002,2004,Ex,TA,1389,1587,1604,2,0,5,1,TA,8,1,2002.0,2,374,0,193,0,Y,12,2007,Normal,398862
1117,50,CollgCr,1Story,84.0,14388,10,4,1956,1983,TA,NA,1208,978,1733,3,0,3,2,TA,6,2,1957.0,3,773,100,24,0,Y,3,2009,Normal,488074
1118,60,Mitchel,2Story,69.4,2195,10,3,1969,1987,TA,NA,1094,1490,2058,2,1,2,1,Gd,6,1,1970.0,3,819,250,116,0,Y,12,2010,Normal,481802
1119,80,NridgHt,1Story,88.1,16186,5,7,1947,1956,TA,Gd,495,592,625,3,0,4,2,TA,7,2,1947.0,2,699,150,68,0,N,8,2010,Normal,475527
1120,30,Mitchel,1.5Fin,50.8,12147,3,9,1957,1965,Gd,Ex,1130,1056,1673,2,1,3,1,Ex,6,1,1957.0,3,700,100,180,0,Y,11,2007,Normal,408531
1121,50,BrkSide,2Story,53.9,14745,7,3,1957,1983,Ex,Fa,821,1013,1651,2,0,1,2,TA,6,1,1957.0,2,614,200,48,0,Y,4,2010,Normal,369119
1122,60,Edwards,1Story,79.0,12126,9,8,1978,1998,TA,Gd,1528,1742,2438,1,1,4,1,Gd,7,0,,0,0,0,128,0,Y,1,2009,Normal,414262
1123,70,BrkSide,1.5Fin,63.9,10705,10,7,1967,1992,TA,TA,1658,1644,2213,3,0,1,2,Gd,4,0,1967.0,2,502,150,31,0,Y,8,2008,Normal,448823
1124,60,CollgCr,1Story,,9344,2,9,1955,1966,TA,NA,809,976,1006,3,0,1,1,Gd,3,2,1957.0,1,265,100,36,0,Y,5,2007,Normal,369793
1125,60,OldTown,1Story,66.4,12042,4,9,1908,1929,Ex,Gd,1172,2034,2196,1,0,4,1,Gd,7,2,1908.0,1,286,0,83,550,Y,7,2010,Normal,340363
1126,30,OldTown,2Story,,9191,6,2,2000,2010,TA,Gd,1344,1157,1524,3,0,3,2,Gd,6,1,2001.0,2,441,150,159,0,Y,6,2010,Normal,357967
1127,50,CollgCr,2Story,98.7,14145,2,7,1998,2010,Gd,Fa,679,1102,1116,3,1,2,2,TA,6,1,1998.0,1,262,200,55,0,Y,4,2010,Partial,352430
1128,60,NAmes,2Story,56.2,3837,9,6,1920,1935,Gd,TA,999,1527,1820,2,0,1,2,Gd,5,0,,0,0,200,138,0,N,9,2008,Normal,384358
1129,20,CollgCr,2Story,31.3,8225,3,2,1932,1938,Gd,NA,750,1394,1478,3,1,3,2,TA,7,1,1935.0,3,903,200,114,0,Y,7,2007,Normal,414806
1130,90,CollgCr,SLvl,54.3,19088,7,4,2008,2010,Gd,TA,2033,1595,2413,2,1,4,1,TA,8,0,2010.0,2,547,200,195,0,Y,8,2010,Abnorml,511018
1131,70,Edwards,SLvl,50.3,7870,10,9,1935,1936,Gd,Gd,1138,1473,1913,1,0,2,1,Ex,6,1,1935.0,2,569,100,60,200,Y,9,2007,Normal,395788
1132,70,NAmes,2Story,88.3,9498,8,6,1990,1999,Gd,Fa,1198,1013,1799,3,0,3,1,TA,5,0,1990.0,3,910,0,48,0,Y,9,2009,Normal,423717
1133,60,NAmes,1Story,90.3,6793,8,4,1987,2010,TA,TA,1114,1181,2132,1,1,2,2,TA,7,2,1988.0,2,622,250,180,0,Y,4,2008,Normal,421208
1134,90,Mitchel,2Story,,11911,4,4,1995,1995,TA,NA,1652,1843,2125,3,1,5,2,TA,10,2,1996.0,2,515,100,66,0,Y,10,2008,Normal,431120
1135,20,NAmes,SLvl,,7408,9,8,1901,1940,Gd,TA,1743,1267,2101,1,1,4,2,TA,7,0,1903.0,3,1024,150,42,0,Y,3,2007,Normal,425296
1136,90,NAmes,1Story,37.5,9720,5,4,1953,1969,Gd,TA,1353,1837,2306,2,1,2,1,TA,5,0,1954.0,1,333,0,164,200,Y,12,2007,Normal,370291
1137,30,NAmes,1Story,73.0,14065,2,3,1962,1977,TA,Gd,1694,1590,1842,3,1,3,2,Fa,7,2,1965.0,3,921,250,162,0,Y,10,2009,Normal,370735
1138,90,CollgCr,1Story,,7565,5,6,1992,2010,Ex,Gd,711,963,1705,2,0,5,2,Gd,9,0,1993.0,2,493,250,12,550,Y,7,2007,Normal,440316
1139,20,Gilbert,1Story,87.4,13812,5,9,1924,1949,Gd,NA,1050,1669,2220,3,1,2,2,Ex,6,1,,0,0,250,171,0,Y,3,2009,Normal,441114
1140,40,BrkSide,2Story,80.9,13953,6,3,1934,1952,TA,NA,1163,1378,1606,1,0,1,2,TA,6,0,,0,0,0,126,0,Y,11,2010,Normal,301859
1141,60,Sawyer,1Story,83.4,14931,4,4,1919,1954,TA,TA,1270,1536,1616,1,1,2,2,Gd,6,1,1923.0,3,847,200,55,0,Y,7,2006,Normal,376933
1142,70,Gilbert,2Story,,11090,6,5,1984,2010,TA,NA,1332,1695,2476,1,0,4,1,TA,8,0,1988.0,3,628,150,107,0,Y,10,2010,Normal,467675
1143,20,NAmes,1.5Fin,56.2,24113,5,3,2010,2010,Gd,Gd,1694,2376,2404,1,0,5,1,Gd,8,0,2011.0,3,899,0,47,0,Y,1,2006,Normal,433926
1144,40,Sawyer,1.5Fin,90.9,14929,4,7,1915,1943,Gd,Fa,918,1484,1596,1,1,2,2,Gd,6,1,,0,0,100,33,0,Y,5,2006,Normal,308872
1145,80,NAmes,1Story,58.2,11864,8,4,1925,1937,Gd,TA,1045,1249,1482,2,1,1,2,TA,4,0,1925.0,3,909,100,26,0,Y,4,2010,Normal,404422
1146,30,NridgHt,1Story,34.2,6821,4,3,1934,1973,TA,TA,1756,1672,2302,1,1,1,2,Gd,4,2,1938.0,3,759,150,33,0,Y,10,2007,Partial,583824
1147,90,Somerst,2Story,87.8,10092,8,4,1998,2008,Gd,TA,1949,1813,2084,3,1,3,2,Gd,7,1,1998.0,3,745,0,116,0,Y,6,2009,Normal,549262
1148,70,BrkSide,1.5Fin,57.3,16491,4,9,1949,1960,Gd,TA,1140,1607,1751,1,0,1,2,TA,4,1,1949.0,1,292,100,162,0,Y,2,2006,Normal,316402
1149,90,Edwards,1Story,93.4,17680,9,9,1931,1959,Ex,Fa,1188,1078,1571,3,0,1,2,TA,6,1,1931.0,2,548,150,97,0,Y,8,2006,Abnorml,417596
1150,90,NridgHt,1.5Fin,69.6,16709,5,6,1935,1966,Fa,Gd,1281,1778,1784,3,1,4,2,TA,7,2,1936.0,1,298,200,3,0,Y,2,2007,Normal,550815
1151,30,Somerst,1Story,63.9,13798,2,5,1966,1971,Ex,Fa,885,1476,1540,3,0,5,1,Gd,7,2,,0,0,200,85,0,Y,6,2008,Normal,429784
1152,90,Gilbert,1.5Fin,,5226,3,8,1942,1964,Gd,Gd,677,965,1256,3,0,2,1,TA,6,0,1942.0,2,647,150,149,0,Y,12,2007,Normal,374994
1153,50,Mitchel,1Story,41.3,12546,9,3,1915,1928,TA,Gd,1686,1564,1787,3,1,3,1,TA,5,2,,0,0,150,167,0,Y,6,2007,Abnorml,411036
1154,40,Sawyer,1Story,101.6,5286,9,7,1991,2010,TA,TA,952,1456,1852,3,0,3,2,TA,6,1,,0,0,0,146,0,Y,6,2010,Normal,394145
1155,90,Somerst,2Story,55.9,4253,3,7,1946,1968,TA,TA,1164,1245,1395,2,0,4,1,Ex,6,2,,0,0,200,73,0,Y,1,2006,Normal,448897
1156,50,Somerst,1Story,73.6,11504,7,7,1928,1967,TA,NA,1014,1945,2109,2,1,5,1,Gd,9,2,1931.0,1,276,0,129,400,Y,6,2006,Normal,470906
1157,70,Sawyer,1Story,,12697,7,3,1980,2010,Gd,Gd,1932,1285,2294,2,0,5,1,TA,9,2,,0,0,100,13,0,Y,12,2006,Normal,393135
1158,60,Edwards,1Story,60.6,14294,3,7,1982,2008,TA,Ex,1025,1195,2041,2,1,2,1,TA,4,2,1985.0,3,957,100,81,0,N,12,2010,Normal,362656
1159,40,CollgCr,1Story,53.2,12588,6,6,1917,1944,Gd,TA,1414,1064,1517,2,0,5,1,Ex,8,0,1921.0,3,1008,250,107,0,Y,12,2008,Family,433851
1160,90,Somerst,2Story,,12733,8,9,1908,1943,Fa,Fa,1603,1986,2063,1,0,1,2,TA,5,2,1909.0,3,891,0,5,0,Y,5,2010,Normal,523301
1161,80,NAmes,1Story,47.7,6364,10,3,1905,1912,Gd,NA,804,1303,1787,3,0,5,1,TA,9,2,1907.0,1,276,0,2,0,Y,1,2010,Normal,379154
1162,60,CollgCr,2Story,113.2,10059,9,6,1984,2010,TA,Fa,884,1075,1132,3,1,1,1,Gd,4,0,,0,0,200,160,0,Y,3,2007,Normal,413178
1163,60,Somerst,1.5Fin,,4170,2,8,1969,1999,TA,TA,1371,1420,1873,3,1,1,1,TA,4,0,1973.0,2,421,150,44,0,Y,3,2009,Partial,448453
1164,20,Sawyer,1Story,95.5,2086,4,4,1987,1992,Gd,Fa,978,1136,1670,1,1,1,2,Gd,5,1,1987.0,2,667,0,25,0,Y,1,2008,Normal,373808
1165,70,Sawyer,1Story,92.6,13611,5,7,1969,2004,Gd,Gd,1560,2742,2870,3,0,1,2,TA,4,1,,0,0,0,118,0,Y,9,2008,Normal,431325
1166,90,OldTown,1.5Fin,78.0,7337,3,2,1944,1971,TA,NA,1809,1825,2274,2,1,3,2,TA,7,2,1948.0,3,901,200,56,0,Y,7,2008,Normal,400568
1167,90,Somerst,1.5Fin,67.0,14164,7,7,1965,1978,Gd,TA,1629,1436,2016,1,0,4,1,TA,7,1,1965.0,1,307,200,195,0,Y,9,2009,Normal,491666
1168,60,CollgCr,2Story,74.3,15155,2,6,1980,1999,Fa,Gd,968,952,1670,3,1,4,2,Fa,9,0,1981.0,3,691,0,189,0,Y,3,2007,Normal,395147
1169,90,Sawyer,1.5Fin,82.6,7899,3,3,1944,1963,Gd,TA,1458,992,1654,3,1,1,1,TA,4,1,,0,0,0,164,0,Y,9,2006,Normal,344577
1170,80,OldTown,1Story,72.2,12979,2,2,2001,2010,TA,TA,585,654,1068,3,0,2,2,Gd,7,2,2001.0,1,342,200,60,0,Y,1,2009,Normal,264949
1171,60,Sawyer,1Story,35.5,7723,4,7,1999,2010,TA,Gd,336,547,765,2,0,1,2,TA,5,2,2003.0,1,292,0,175,0,Y,9,2010,Normal,268616
1172,80,BrkSide,2Story,30.0,2747,8,3,1988,2010,TA,Gd,935,1055,1281,1,0,1,2,Fa,6,0,,0,0,0,51,0,Y,10,2008,Normal,336208
1173,30,NridgHt,1Story,103.2,11018,3,5,2010,2010,TA,TA,712,1068,1552,1,1,4,2,Ex,9,2,2013.0,2,550,0,47,0,Y,4,2006,Partial,526335
1174,70,Edwards,2Story,,8522,10,2,1943,1947,TA,NA,414,435,750,3,1,4,2,TA,7,0,1945.0,3,970,100,194,0,Y,4,2006,Normal,358265
1175,60,Mitchel,2Story,,8652,4,9,1912,1948,TA,TA,909,896,1339,3,0,2,2,Gd,6,2,1914.0,2,635,100,134,0,Y,6,2008,Abnorml,349860
1176,50,NridgHt,2Story,64.8,18796,2,6,1953,1958,TA,Gd,798,1050,1431,1,1,2,2,TA,7,2,1957.0,1,221,0,17,0,Y,7,2010,Normal,500272
1177,70,NridgHt,1Story,73.5,4091,5,9,1982,1988,TA,TA,789,1516,1522,3,1,5,2,TA,9,0,1986.0,2,691,0,177,0,Y,7,2009,Family,549288
1178,80,BrkSide,1Story,44.9,12108,8,3,1986,1988,Gd,Gd,1088,1005,1382,1,0,3,2,Fa,8,2,1988.0,1,319,150,32,0,Y,2,2007,Normal,347978
1179,60,BrkSide,1Story,77.7,6322,2,3,1943,1980,Ex,Gd,971,818,1386,3,1,2,1,TA,5,1,1945.0,1,274,200,136,0,Y,5,2009,Partial,303678
1180,50,NAmes,1Story,74.5,14315,2,6,1932,1951,Gd,Ex,2049,1929,2377,1,0,5,2,Ex,10,2,1935.0,3,697,0,87,0,Y,7,2006,Normal,416014
1181,50,BrkSide,2Story,130.7,11753,9,6,1949,1958,TA,TA,1470,1969,2043,3,0,1,1,TA,4,0,1952.0,2,644,150,3,400,Y,8,2008,Normal,397297
1182,60,Sawyer,1Story,,12093,7,8,1989,1992,TA,Gd,936,1271,1406,1,0,2,1,TA,5,2,1993.0,1,299,200,157,0,Y,8,2010,Normal,353607
1183,60,OldTown,1Story,99.7,6531,5,9,1906,1922,Ex,Gd,866,1475,1592,2,0,4,1,Gd,6,2,1907.0,1,222,100,137,0,Y,8,2009,Normal,344643
1184,40,Edwards,1Story,37.0,7285,8,8,1936,1964,TA,Gd,1409,1632,1686,3,0,3,1,Ex,5,0,1936.0,3,812,150,176,0,Y,6,2006,Normal,402336
1185,60,Sawyer,1Story,92.4,14394,9,3,1925,1964,Gd,TA,689,1135,1356,3,0,1,2,TA,4,1,1925.0,2,810,0,122,0,Y,7,2007,Normal,347600
1186,40,OldTown,1.5Fin,75.0,17937,5,4,1989,2010,TA,Gd,670,1253,1256,2,0,5,1,TA,9,1,,0,0,250,151,0,N,5,2006,Normal,306308
1187,90,Somerst,1Story,75.9,12517,7,9,1952,1976,TA,Gd,1864,1220,2160,3,1,2,2,Ex,6,0,1953.0,3,751,250,181,0,Y,4,2008,Abnorml,547264
1188,60,NridgHt,SLvl,76.2,6731,2,6,1909,1942,TA,TA,1089,1248,1349,1,0,4,1,Gd,7,2,1913.0,2,479,150,195,0,Y,4,2007,Normal,505179
1189,80,NridgHt,1Story,,11924,4,8,1929,1965,TA,TA,792,1005,1075,2,1,2,1,Gd,5,0,1933.0,1,351,250,112,0,N,6,2010,Normal,493661
1190,50,Mitchel,2Story,,20695,7,6,1904,1915,TA,Fa,697,1592,1654,3,0,4,1,TA,7,0,1904.0,3,942,150,3,0,Y,2,2007,Normal,405167
1191,50,CollgCr,1Story,52.7,10930,3,2,1952,1991,Ex,TA,767,1248,1632,1,0,5,2,Gd,10,1,1956.0,3,1009,150,69,0,Y,3,2006,Normal,417647
1192,40,OldTown,1Story,56.4,16640,10,5,2010,2010,TA,TA,542,726,803,2,1,4,2,Gd,8,1,2013.0,3,870,200,123,0,Y,2,2008,Normal,366043
1193,60,Mitchel,1.5Fin,88.0,7391,10,8,1962,1999,Gd,Fa,1402,1104,1730,2,0,5,1,TA,8,0,1963.0,1,330,0,21,0,Y,5,2009,Normal,398873
1194,60,Gilbert,SLvl,79.8,10323,4,7,1996,2000,TA,TA,1321,1656,2017,2,1,3,2,Gd,7,2,1997.0,3,738,0,23,0,N,6,2009,Abnorml,471952
1195,60,OldTown,1.5Fin,,13102,5,3,1982,1985,TA,TA,754,1310,1842,3,1,1,2,TA,5,0,1982.0,3,860,0,78,0,Y,2,2010,Abnorml,345231
1196,80,OldTown,1Story,,12169,3,3,1997,2010,Gd,Ex,1326,2165,2645,2,0,3,2,Gd,7,0,1999.0,3,874,150,182,0,Y,2,2007,Normal,378837
1197,60,Edwards,1Story,46.2,7281,6,8,1934,1960,Gd,Gd,1629,1922,2251,3,1,3,1,Gd,5,1,1934.0,2,671,0,64,0,Y,7,2008,Normal,395748
1198,80,Gilbert,2Story,79.6,7100,3,9,2005,2010,TA,Gd,1775,1603,2270,2,0,4,2,TA,9,2,2005.0,1,293,0,187,0,Y,3,2008,Abnorml,486298
1199,20,OldTown,1Story,52.3,14651,5,8,1926,1961,Fa,Gd,1242,1922,2969,3,1,2,2,TA,6,0,,0,0,100,160,0,Y,11,2006,Normal,392913
1200,40,NridgHt,2Story,63.8,15505,6,2,1948,1952,Gd,NA,854,1399,2014,2,0,4,2,Fa,8,1,1950.0,3,848,200,60,0,Y,2,2006,Normal,541133
